region,s1_all_amt,s1_all_cnt,date,s1_cons_amt,s1_cons_cnt,s2_amt,s2_cnt,s2_local_amt,s2_unknown_amt,s2_visitor_amt,s2_local_cnt,s2_unknown_cnt,s2_visitor_cnt,s2c_amt,s2c_cnt,s2c_local_amt,s2c_unknown_amt,s2c_visitor_amt,s2c_local_cnt,s2c_unknown_cnt,s2c_visitor_cnt,month,weekday,is_weekend,is_holiday,sk_flow_baseline,temp_mean,temp_max,temp_min,precip_sum,precip_max_1h,rain_hours,wind_max,wind_mean,humidity_mean,n_hours,heat_day,tropical_night,cold_day,rain_day,heavy_rain_day
강원 춘천시,10041371841,274067,2025-12-13,9266849274,267525,9266849304,267317,7458189386,5028933,1803630985,218848,168,48301,8828433957,259412,7316731547,5028933,1506673477,212862,168,46382,202512,5,True,False,1736168.54,1.0208333333333333,2.5,0.4,8.8,4.4,4,2.4,0.8458333333333333,87.20833333333333,24,False,False,False,True,False
강원 춘천시,6873427173,232905,2025-12-14,6445216545,227214,6445216550,227058,5289671393,2911879,1152633278,183902,160,42996,6374553305,217630,5234098047,2884583,1137570675,176466,138,41026,202512,6,True,False,1585018.66,-0.9208333333333334,1.3,-5.3,0.0,0.0,0,4.0,2.0166666666666666,77.45833333333333,24,False,False,False,False,False
강원 춘천시,29212490208,275602,2025-12-15,27091891051,261318,27091891056,261182,21399453643,4126967,5688310446,221838,165,39179,8097340049,251261,7136978733,4099671,956261645,213950,143,37168,202512,0,False,False,1781784.97,-2.533333333333333,1.1,-6.0,0.0,0.0,0,2.0,0.8666666666666667,89.75,24,False,False,False,False,False
강원 춘천시,11234615659,261181,2025-12-16,9140773795,245531,9140773768,245374,8186515674,4841867,949416227,207977,164,37233,7795291387,237716,6903900481,4825489,886565417,201344,148,36224,202512,1,False,False,1821895.84,0.8086956521739131,1.9,-0.8,0.7,0.4,2,1.3,0.45,92.70833333333333,24,False,False,False,False,False
강원 춘천시,10524397716,276111,2025-12-17,8170604736,259412,8170604709,259269,7177065693,6827370,986711646,219474,105,39690,8011318781,251245,7080232957,6824158,924261666,212849,99,38297,202512,2,False,False,1851355.16,2.5458333333333334,7.1,-3.0,0.0,0.0,0,2.5,0.7833333333333333,83.29166666666667,24,False,False,False,False,False
강원 춘천시,10763523765,275485,2025-12-18,8192268393,259306,8192268420,259151,7058792714,4426733,1129048973,220304,103,38744,8049143961,251383,6966095180,4426733,1078622048,214212,103,37068,202512,3,False,False,1780891.05,-1.1458333333333333,4.6,-3.7,0.0,0.0,0,1.5,0.7583333333333333,87.83333333333333,24,False,False,False,False,False
강원 춘천시,11619782453,296916,2025-12-19,9145443400,280699,9145443393,280510,7964535819,5406359,1175501215,237633,210,42667,9008044455,271054,7860266967,5253500,1142523988,230663,205,40186,202512,4,False,False,1858287.67,-1.1666666666666667,2.9,-4.9,0.0,0.0,0,1.1,0.4583333333333333,88.33333333333333,24,False,False,False,False,False
강원 춘천시,10478784669,295499,2025-12-20,9682242177,287870,9682242185,287691,7952060761,5601017,1724580407,233244,149,54298,9541015133,277716,7844263841,5601017,1691150275,226126,149,51441,202512,5,True,False,1736168.54,3.8000000000000003,6.3,1.5,0.4,0.2,3,3.9,0.9375,86.33333333333333,24,False,False,False,False,False
강원 춘천시,7833433108,245054,2025-12-21,7307324959,239208,7307324926,239027,5997556252,8758981,1301009693,195754,110,43163,7231746211,231161,5951178025,8758981,1271809205,189597,110,41454,202512,6,True,False,1585018.66,-0.8333333333333334,3.7,-6.9,0.0,0.0,0,4.5,1.8875,43.083333333333336,24,False,False,False,False,False
강원 춘천시,11126032868,270265,2025-12-22,8729158129,255341,8729158121,255146,7612750606,3595607,1112811908,221670,115,33361,7870085230,246950,6949431358,3595607,917058265,214817,115,32018,202512,0,False,False,1781784.97,-3.341666666666667,5.0,-9.0,0.0,0.0,0,1.6,0.7291666666666666,65.04166666666667,24,False,False,False,False,False
강원 춘천시,12302440200,243325,2025-12-23,9518181488,228589,9518181480,228434,7751620309,5026879,1761534292,198823,172,29439,7310552244,221515,6367899484,5026879,937625881,193080,172,28263,202512,1,False,False,1821895.84,-2.345833333333333,0.2,-6.2,7.6,5.0,3,1.7,0.6458333333333334,83.66666666666667,24,False,False,False,True,False
강원 춘천시,16976188776,292844,2025-12-24,14695020989,278925,14695020955,278750,10865902621,2106339,3827011995,242551,114,36085,9706105584,267609,8552565317,2106339,1151433928,233624,114,33871,202512,2,False,False,1851355.16,1.2291666666666667,3.7,-0.1,0.0,0.0,0,1.5,0.44166666666666665,86.20833333333333,24,False,False,False,False,False
강원 춘천시,8656841765,271357,2025-12-25,8279894042,265565,8279894043,265360,6795319207,8622160,1475952676,215684,192,49484,8122005998,251436,6701494126,8622160,1411889712,205002,192,46242,202512,3,False,True,1780891.05,-1.7541666666666667,1.9,-8.3,0.0,0.0,0,4.6,2.566666666666667,59.208333333333336,24,False,False,False,False,False
강원 춘천시,20660644618,287294,2025-12-26,18665613099,274686,18665613149,274466,15446726342,3375199,3215511608,228982,135,45349,8974488655,262347,7583910853,3345173,1387232629,219604,130,42613,202512,4,False,False,1858287.67,-8.879166666666666,-3.8,-13.3,0.0,0.0,0,3.1,1.5750000000000002,48.416666666666664,24,False,False,True,False,False
강원 춘천시,10788626490,283448,2025-12-27,10056295836,277466,10056295828,277238,7706333946,7239286,2342722596,222867,151,54220,9090076484,265510,7394524132,7239286,1688313066,214424,151,50935,202512,5,True,False,1736168.54,-7.345833333333334,-2.9,-12.3,0.0,0.0,0,1.9,0.7833333333333333,75.375,24,False,False,True,False,False
강원 춘천시,6692961571,223460,2025-12-28,6383633277,218804,6383633301,218635,5006912087,2945598,1373775616,174828,109,43698,6180450146,208786,4952729068,2945598,1224775480,167455,109,41222,202512,6,True,False,1585018.66,-0.32083333333333336,3.7,-4.7,1.0,1.0,1,1.4,0.525,79.79166666666667,24,False,False,False,True,False
강원 춘천시,21901548342,276673,2025-12-29,19053501089,262897,19053501101,262736,14562937535,4054712,4486508854,225607,136,36993,8919149419,252694,7654840417,4021957,1260287045,217477,131,35086,202512,0,False,False,1781784.97,3.1958333333333333,8.7,-2.4,0.7999999999999999,0.6,2,3.0,1.2083333333333333,81.25,24,False,False,False,False,False
강원 춘천시,26490220596,277512,2025-12-30,24077817047,263397,24077817046,263267,20069278572,7412997,4001125477,226005,101,37161,8793855250,253177,7519296309,7412997,1267145944,217657,101,35419,202512,1,False,False,1821895.84,-1.7041666666666666,4.1,-7.2,0.0,0.0,0,3.5,1.3166666666666667,61.458333333333336,24,False,False,False,False,False
강원 춘천시,16395186157,305524,2025-12-31,14259161585,293362,14259161580,293162,11641418761,5893182,2611849637,251449,136,41577,10385766547,281480,8944812659,5893182,1435060706,241949,136,39395,202512,2,False,False,1851355.16,-5.733333333333333,-1.1,-10.2,0.0,0.0,0,3.6,1.5250000000000001,46.75,24,False,False,True,False,False
서울 강남구,186414299211,3277657,2025-07-01,162641015798,3005058,162641015824,3004630,63876026423,199085155,98565904246,1242019,1499,1761112,80876601918,2296565,39765210794,40116347,41071274777,1024347,1027,1271191,202507,1,False,False,8157196.28,28.679166666666664,31.6,26.4,0.9,0.8,2,4.7,2.9875000000000003,78.41666666666667,24,False,True,False,False,False
서울 강남구,153022315924,3206176,2025-07-02,129717582617,2918879,129717582651,2918398,51480759451,127597587,78109225613,1227202,1615,1689581,69517922171,2274630,34292335184,24970047,35200616940,1030921,1244,1242465,202507,2,False,False,8169509.19,28.554166666666664,30.6,26.8,0.0,0.0,0,5.2,3.108333333333333,75.79166666666667,24,False,True,False,False,False
서울 강남구,154164887532,3187737,2025-07-03,132507518497,2908634,132507518557,2908168,53918573830,232741294,78356203433,1220640,1597,1685931,71265713890,2272829,36560973262,53607518,34651133110,1029916,1147,1241766,202507,3,False,False,8197864.46,28.25,31.5,26.5,0.0,0.0,0,4.2,2.829166666666667,76.125,24,False,True,False,False,False
서울 강남구,333474951563,3316880,2025-07-04,153765872654,3055559,153765872688,3055099,60093718598,127029796,93545124294,1267156,1638,1786305,72840623652,2260401,37018755120,30811372,35791057160,1038766,1123,1220512,202507,4,False,False,8341949.81,27.179166666666664,29.5,25.7,0.0,0.0,0,4.1,3.2125,77.04166666666667,24,False,True,False,False,False
서울 강남구,96878730136,2887651,2025-07-05,87365790966,2790599,87365790976,2790121,40182075715,54517116,47129198145,1116046,1367,1672708,70186456132,2227595,35307692208,50410067,34828353857,950037,1112,1276446,202507,5,True,False,6422933.78,28.358333333333334,32.2,26.0,0.0,0.0,0,3.8,2.7458333333333336,73.5,24,False,True,False,False,False
서울 강남구,66471430270,2471076,2025-07-06,60478421145,2393032,60478421188,2392650,26352780486,31068208,34094572494,912809,1267,1478574,47650785087,1907528,23014780410,22211453,24613793224,770577,1002,1135949,202507,6,True,False,5200532.66,28.954166666666666,32.7,26.4,0.0,0.0,0,3.4,2.3916666666666666,74.16666666666667,24,False,True,False,False,False
서울 강남구,166965649772,3146894,2025-07-07,147999777320,2892410,147999777318,2891953,52397099610,156360874,95446316834,1195701,1530,1694722,79109518846,2283926,36148508620,33861504,42927148722,1013829,1236,1268861,202507,0,False,False,7882667.89,29.116666666666664,33.0,26.7,0.0,0.0,0,3.5,1.9124999999999999,78.625,24,True,True,False,False,False
서울 강남구,154531902665,3008944,2025-07-08,134763804737,2737954,134763804759,2737523,48779774605,67326881,85916703273,1147098,1350,1589075,68701616344,2159263,32726940780,34192787,35940482777,972546,999,1185718,202507,1,False,False,8157196.28,30.900000000000002,37.4,27.0,11.8,6.4,3,6.3,2.0458333333333334,72.83333333333333,24,True,True,False,True,False
서울 강남구,161591506805,3114988,2025-07-09,141321419258,2844470,141321419233,2843972,50464759020,188872295,90667787918,1194999,1500,1647473,73082733977,2264146,35940048825,37541491,37105143661,1020397,1094,1242655,202507,2,False,False,8169509.19,31.758333333333336,35.5,27.5,0.0,0.0,0,3.3,2.1333333333333333,62.041666666666664,24,True,True,False,False,False
서울 강남구,228898523445,3481126,2025-07-10,204041201680,3206540,204041201690,3206038,69070638902,238828693,134731734095,1258784,1730,1945524,91033508620,2582067,37810122948,109859039,53113526633,1072151,1234,1508682,202507,3,False,False,8197864.46,31.504166666666666,36.1,27.3,0.0,0.0,0,4.3,3.0375,47.083333333333336,24,True,True,False,False,False
서울 강남구,175872101867,3223109,2025-07-11,154751586245,2967479,154751586260,2967035,62188932334,192955284,92369698642,1256620,1518,1708897,74697021008,2374764,37790228551,26276447,36880516010,1076940,1089,1296735,202507,4,False,False,8341949.81,30.150000000000002,36.0,24.6,0.0,0.0,0,4.7,3.3625000000000003,46.541666666666664,24,True,False,False,False,False
서울 강남구,101564599586,2912727,2025-07-12,93313853946,2814938,93313853937,2814401,42164161781,24815526,51124876630,1121257,1150,1691994,74026305385,2288258,37225845003,22242715,36778217667,963382,946,1323930,202507,5,True,False,6422933.78,30.25,36.2,24.4,0.0,0.0,0,3.5,2.408333333333333,46.541666666666664,24,True,False,False,False,False
서울 강남구,67232614677,2379199,2025-07-13,60917958224,2304346,60917958207,2303929,26049491246,19852499,34848614462,874884,1023,1428022,47990546624,1886466,22543703835,16114481,25430728308,750800,841,1134825,202507,6,True,False,5200532.66,27.837500000000002,30.8,25.6,0.0,0.0,0,3.1,1.4916666666666665,65.58333333333333,24,False,True,False,False,False
서울 강남구,203746628259,3288579,2025-07-14,183524687577,3042718,183524687581,3042234,57266486127,152497715,126105703739,1158981,1478,1881775,73640888946,2248251,32711993857,20628786,40908266303,968940,981,1278330,202507,0,False,False,7882667.89,24.287499999999998,27.9,21.7,13.6,3.9,11,3.9,2.0749999999999997,77.79166666666667,24,False,False,False,True,False
서울 강남구,220214962317,3462186,2025-07-15,200261654086,3196303,200261654075,3195845,69238944052,182502237,130840207786,1265345,1823,1928677,96309379477,2461505,39853018415,101682077,56354678985,1020315,1290,1439900,202507,1,False,False,8157196.28,23.3875,25.7,21.5,4.0,1.2,8,5.0,2.35,84.54166666666667,24,False,False,False,True,False
서울 강남구,152195614539,2792521,2025-07-16,132526532767,2544913,132526532747,2544467,51121686164,165503505,81239343078,1052199,1413,1490855,68998530711,1997761,34657183152,53325194,34288022365,893282,1087,1103392,202507,2,False,False,8169509.19,23.412499999999998,24.6,22.3,73.1,22.5,13,3.6,2.15,88.91666666666667,24,False,False,False,True,True
서울 강남구,150618404337,2825877,2025-07-17,130356907925,2579474,130356907878,2579031,52134751857,74299904,78147856117,1074393,1335,1503303,65501305555,2052915,32441641264,55495313,33004168978,919710,1100,1132105,202507,3,False,False,8197864.46,23.212500000000002,24.3,22.0,75.5,31.4,19,3.2,2.0625,94.16666666666667,24,False,False,False,True,True
서울 강남구,178761046828,3077889,2025-07-18,159058535430,2836625,159058535416,2836175,61639335099,113341550,97305858767,1209800,1606,1624769,72845831439,2238910,36705523860,72999595,36067307984,1029772,1316,1207822,202507,4,False,False,8341949.81,24.708333333333332,27.0,23.0,16.1,8.7,8,2.7,1.7208333333333332,89.79166666666667,24,False,False,False,True,False
서울 강남구,93287805772,2718184,2025-07-19,85340579888,2627842,85340579960,2627342,38853055854,33759901,46453764205,1053460,1252,1572630,67026629993,2121455,33727859760,26807771,33271962462,902911,991,1217553,202507,5,True,False,6422933.78,23.925,25.6,21.9,84.0,29.2,17,3.2,1.8625,95.625,24,False,False,False,True,True
서울 강남구,70042685894,2509852,2025-07-20,63442429756,2433115,63442429764,2432704,26563976021,31017247,36847436496,926752,1415,1504537,47414615024,1944673,22417252574,25781552,24971580898,783552,1236,1159885,202507,6,True,False,5200532.66,27.604166666666668,31.3,25.0,14.8,6.4,6,4.5,2.7375000000000003,82.875,24,False,True,False,True,False
서울 강남구,206498240758,3390102,2025-07-21,186605263064,3146314,186605263075,3145908,61508675592,205811827,124890775656,1238040,1657,1906211,85702738975,2453304,37064704977,36532851,48601501147,1039386,1249,1412669,202507,0,False,False,7882667.89,28.366666666666664,31.6,25.7,0.0,0.0,0,3.8,2.225,77.95833333333333,24,False,True,False,False,False
서울 강남구,206535839551,3125542,2025-07-22,183261175677,2861896,183261175660,2861408,63893482290,259923268,119107770102,1215264,1685,1644459,75435043111,2213729,37117893791,24664262,38292485058,1020960,1159,1191610,202507,1,False,False,8157196.28,28.75,32.0,26.7,0.1,0.1,1,4.2,2.7458333333333336,76.45833333333333,24,False,True,False,False,False
서울 강남구,226401723222,3166522,2025-07-23,201523151245,2903659,201523151225,2903163,66613861045,352364209,134556925971,1218069,1945,1683149,73538520742,2237093,37363229037,53127145,36122164560,1019566,1388,1216139,202507,2,False,False,8169509.19,28.962500000000002,33.1,25.5,0.0,0.0,0,3.8,1.8833333333333335,71.70833333333333,24,True,True,False,False,False
서울 강남구,292910291050,3474915,2025-07-24,268352373162,3207161,268352373133,3206682,81948881863,769927432,185633563838,1283937,2303,1920442,89828857830,2527179,40917298592,51147227,48860412011,1086089,1512,1439578,202507,3,False,False,8197864.46,29.77916666666667,33.9,25.8,0.0,0.0,0,3.4,2.0,67.66666666666667,24,True,True,False,False,False
서울 강남구,396863876100,3886853,2025-07-25,365526532792,3642280,365526532862,3641817,101882724132,585568117,263058240613,1381890,2396,2257531,113943409691,2873081,47422201884,80754173,66440453634,1163430,1662,1707989,202507,4,False,False,8341949.81,31.004166666666666,36.0,25.7,0.0,0.0,0,3.2,1.8958333333333333,65.45833333333333,24,True,True,False,False,False
서울 강남구,100184967871,2865388,2025-07-26,92031668937,2775717,92031668936,2775185,41665146521,37013175,50329509240,1111807,1410,1661968,70217137596,2238812,35759244806,29263125,34428629665,953123,1088,1284601,202507,5,True,False,6422933.78,32.2125,37.0,27.6,0.0,0.0,0,3.2,1.7625,61.416666666666664,24,True,True,False,False,False
서울 강남구,68017818466,2464201,2025-07-27,62071778985,2393964,62071779008,2393529,26203492060,53031365,35815255583,898336,1408,1493785,46667153702,1939246,22236051482,16460813,24414641407,768674,997,1169575,202507,6,True,False,5200532.66,32.729166666666664,37.6,28.3,0.0,0.0,0,2.9,1.9625000000000001,61.5,24,True,True,False,False,False
서울 강남구,253686030688,3162397,2025-07-28,225477516576,2937825,225477516548,2937359,82774224998,373859197,142329432353,1222908,1878,1712573,80765687768,2248976,37789450910,70029722,42906207136,1021479,1318,1226179,202507,0,False,False,7882667.89,32.2875,36.3,28.9,0.0,0.0,0,3.1,2.0,66.875,24,True,True,False,False,False
서울 강남구,246076728394,3169627,2025-07-29,225500580537,2929737,225500580581,2929300,90240558842,282624546,134977397193,1219048,1855,1708397,84025982546,2232895,41583095103,38280304,42404607139,1017634,1246,1214015,202507,1,False,False,8157196.28,31.94583333333333,36.3,27.6,0.0,0.0,0,3.0,2.1041666666666665,63.958333333333336,24,True,True,False,False,False
서울 강남구,228539376563,3194378,2025-07-30,204198909976,2955005,204198909960,2954513,76304843760,385814401,127508251799,1227135,1541,1725837,78322279364,2266382,38932628871,22320369,39367330124,1027005,942,1238435,202507,2,False,False,8169509.19,32.041666666666664,35.8,28.3,0.0,0.0,0,2.9,1.7291666666666667,62.583333333333336,24,True,True,False,False,False
서울 강남구,307074085252,3331893,2025-07-31,250429865306,3090418,250429865314,3089917,85497230238,317766629,164614868447,1259041,1970,1828906,87346616408,2386258,39206285828,52747657,48087582923,1059376,1316,1325566,202507,3,False,False,8197864.46,31.0,34.0,29.3,0.0,0.0,0,3.4,1.9000000000000001,62.125,24,True,True,False,False,False
서울 강남구,171856666660,3335368,2025-08-01,149940768790,3095139,149940768769,3094737,61360745354,182475823,88397547592,1289725,1773,1803239,82795283786,2413319,41477622155,56323965,41261337666,1078826,1270,1333223,202508,4,False,False,7583804.65,30.991666666666664,34.6,27.8,0.0,0.0,0,3.2,1.7625,66.66666666666667,24,True,True,False,False,False
서울 강남구,97268758013,2814718,2025-08-02,85306751022,2710017,85306751013,2709615,39292158717,69977349,45944614947,1091351,1440,1616824,67181426796,2167144,34198065857,52941004,32930419935,927880,1056,1238208,202508,5,True,False,6196891.65,31.108333333333334,36.2,27.4,0.0,0.0,0,2.9,1.7541666666666667,63.208333333333336,24,True,True,False,False,False
서울 강남구,62498581294,2317828,2025-08-03,56930104040,2246389,56930104051,2246015,25086629010,26023248,31817451793,865307,1251,1379457,44982562418,1825642,21945552979,18660771,23018348668,742390,1042,1082210,202508,6,True,False,5102634.05,29.0125,32.4,24.0,1.3,1.2,2,3.7,1.9916666666666665,67.54166666666667,24,False,False,False,True,False
서울 강남구,161372193485,3084095,2025-08-04,142273037846,2841360,142273037815,2841009,52765201458,192605653,89315230704,1193120,1667,1646222,77716473467,2220434,37193871843,28065441,40494536183,1007006,1190,1212238,202508,0,False,False,7784899.82,27.96666666666667,33.6,23.8,1.9,0.8,4,4.1,2.183333333333333,76.08333333333333,24,True,False,False,True,False
서울 강남구,156219233091,3105591,2025-08-05,133822725149,2844302,133822725143,2843891,53008125032,181384904,80633215207,1200674,1694,1641523,74197482506,2261311,36185492843,34300749,37977688914,1023438,1233,1236640,202508,1,False,False,8145593.69,28.983333333333334,33.4,25.4,0.0,0.0,0,4.0,2.2416666666666667,68.20833333333333,24,True,True,False,False,False
서울 강남구,661107704742,3051662,2025-08-06,123991471892,2797480,123991471863,2797062,46507569294,154893869,77329008700,1154278,1849,1640935,65972256635,2100771,32081844197,46668705,33843743733,955980,1203,1143588,202508,2,False,False,8020118.03,27.233333333333334,29.3,25.8,22.0,7.2,10,4.8,3.1875,87.83333333333333,24,False,True,False,True,False
서울 강남구,155708126070,3088563,2025-08-07,135857925751,2820645,135857925764,2820253,50560139950,214199541,85083586273,1200719,1513,1618021,68564783956,2264820,33841604074,30877329,34692302553,1029612,1130,1234078,202508,3,False,False,8167171.97,28.183333333333334,32.0,25.5,0.0,0.0,0,4.0,2.8000000000000003,71.79166666666667,24,False,True,False,False,False
서울 강남구,166941742692,3133669,2025-08-08,143810805204,2884737,143810805203,2884320,57731157082,206801977,85872846144,1241856,1236,1641228,73902394763,2306734,36906811388,39792653,36955790722,1064406,851,1241477,202508,4,False,False,7583804.65,26.558333333333334,30.1,24.0,6.3,6.3,1,2.9,1.6708333333333334,75.25,24,False,False,False,True,False
서울 강남구,92405968092,2748930,2025-08-09,84298094884,2655109,84298094822,2654700,38010854203,42689023,46244551596,1083983,1183,1569534,65971589339,2158058,33489581313,24341757,32457666269,933353,949,1223756,202508,5,True,False,6196891.65,24.991666666666664,26.4,23.1,3.5,2.4,5,2.2,1.4541666666666666,81.625,24,False,False,False,True,False
서울 강남구,72386927252,2390768,2025-08-10,66170249095,2315283,66170249111,2314925,25641110746,30532809,40498605556,888028,1262,1425635,45051236680,1875630,21119543465,23969767,23907723448,758836,1041,1115753,202508,6,True,False,5102634.05,27.116666666666664,33.1,21.0,0.0,0.0,0,3.1,1.7375,69.66666666666667,24,True,False,False,False,False
서울 강남구,215063119631,3332891,2025-08-11,193802696694,3078579,193802696660,3078196,67121307157,291456088,126389933415,1237497,1572,1839127,86860351629,2404293,36092656660,42851494,50724843475,1035745,1112,1367436,202508,0,False,False,7784899.82,27.0,29.2,25.0,0.0,0.0,0,3.3,1.9083333333333332,74.54166666666667,24,False,True,False,False,False
서울 강남구,159334081713,2998845,2025-08-12,140274879966,2729954,140274879932,2729568,51674627358,392977737,88207274837,1180444,1634,1547490,67677761416,2177453,33583988341,181321146,33912451929,1009823,1226,1166404,202508,1,False,False,8145593.69,28.53333333333333,34.0,23.3,0.0,0.0,0,3.8,2.2333333333333334,64.33333333333333,24,True,False,False,False,False
서울 강남구,158827996176,2952983,2025-08-13,139309091873,2699082,139309091856,2698684,48783377427,152177567,90373536862,1038820,1495,1658369,64084892383,2000468,30504412323,27009262,33553470798,882757,942,1116769,202508,2,False,False,8020118.03,25.1375,26.8,22.0,126.7,30.0,13,5.2,2.6458333333333335,89.91666666666667,24,False,False,False,True,True
서울 강남구,192296475099,3272164,2025-08-14,171777019597,3021851,171777019605,3021498,67185335453,461069211,104130614941,1220345,1623,1799530,78790054229,2427093,37281717801,25754818,41482581610,1048320,1207,1377566,202508,3,False,False,8167171.97,25.441666666666666,26.9,24.3,47.8,24.4,12,4.4,2.2041666666666666,91.33333333333333,24,False,False,False,True,True
서울 강남구,82723374344,2586672,2025-08-15,75010332729,2497311,75010332705,2496931,31302476997,29886952,43677968756,959921,1227,1535783,52061875301,2008041,25214171213,23723156,26823980932,818090,1016,1188935,202508,4,False,True,7583804.65,27.129166666666666,30.9,24.4,0.0,0.0,0,3.1,1.7833333333333332,83.95833333333333,24,False,False,False,False,False
서울 강남구,81283979080,2693522,2025-08-16,74240053355,2607539,74240053347,2607179,33313802947,33133680,40893116720,1030738,1239,1575202,59101614972,2099794,29002754065,21804212,30077056695,879052,962,1219780,202508,5,True,False,6196891.65,28.125,31.7,25.6,0.0,0.0,0,4.4,2.3208333333333333,76.95833333333333,24,False,True,False,False,False
서울 강남구,61048673642,2338065,2025-08-17,55273590552,2264421,55273590518,2264031,24101687462,34390433,31137512623,863839,1265,1398927,42855804452,1835949,20797134664,27819681,22030850107,738586,1014,1096349,202508,6,True,False,5102634.05,28.420833333333334,31.9,26.1,0.0,0.0,0,3.5,2.2375,75.95833333333333,24,False,True,False,False,False
서울 강남구,196278221337,3453224,2025-08-18,175974352610,3200189,175974352649,3199849,58033606476,244312996,117696433177,1262474,2089,1935286,86769384738,2437501,35224886973,63147913,51481349852,1003933,1483,1432085,202508,0,False,False,7784899.82,28.96666666666667,32.6,27.0,2.2,1.1,5,5.0,2.9625,75.58333333333333,24,False,True,False,True,False
서울 강남구,160045322746,3032828,2025-08-19,137616025935,2764011,137616025963,2763588,54178603313,132162692,83305259958,1178302,1623,1583663,69103279026,2158863,34137476397,24500204,34941302425,991923,1048,1165892,202508,1,False,False,8145593.69,29.045833333333334,32.1,26.9,0.0,0.0,0,4.9,3.170833333333333,75.91666666666667,24,False,True,False,False,False
서울 강남구,195717508629,3387416,2025-08-20,170484832285,3106722,170484832290,3106351,59965119802,169234418,110350478070,1225689,1847,1878815,86897058513,2473255,37545910857,43734119,49307413537,1040598,1397,1431260,202508,2,False,False,8020118.03,29.3,32.7,27.0,0.0,0.0,0,3.6,2.5625,74.41666666666667,24,False,True,False,False,False
서울 강남구,179576010538,3166696,2025-08-21,157319515988,2885348,157319516008,2884937,56979870779,217905105,100121740124,1203381,1614,1679942,72074517395,2257050,34862967648,76763991,37134785756,1014487,1171,1241392,202508,3,False,False,8167171.97,29.900000000000002,34.2,27.4,0.0,0.0,0,3.9,2.2583333333333333,71.04166666666667,24,True,True,False,False,False
서울 강남구,193308543810,3202411,2025-08-22,169140558018,2941791,169140558015,2941363,64005261909,213952876,104921343230,1251607,1583,1688173,78891273593,2298353,41605205245,28401643,37257666705,1054869,1083,1242401,202508,4,False,False,7583804.65,29.395833333333332,33.4,26.3,0.0,0.0,0,3.7,2.120833333333333,70.54166666666667,24,True,True,False,False,False
서울 강남구,96091298410,2896261,2025-08-23,87440154324,2798378,87440154263,2797974,41145879083,68351911,46225923269,1114646,1526,1681802,69733615866,2235289,36168717115,37634622,33527264129,947189,1227,1286873,202508,5,True,False,6196891.65,29.291666666666668,31.8,27.4,0.0,0.0,0,3.6,1.7666666666666666,75.45833333333333,24,False,True,False,False,False
서울 강남구,67243617966,2415908,2025-08-24,60543731836,2337249,60543731801,2336890,26467457739,21981843,34054292219,882348,1247,1453295,46820389666,1858637,22813604414,16278014,23990507238,746322,1009,1111306,202508,6,True,False,5102634.05,30.058333333333334,34.5,26.9,0.0,0.0,0,3.0,1.7,69.58333333333333,24,True,True,False,False,False
서울 강남구,283619812398,3891193,2025-08-25,250698619391,3634615,250698619351,3634175,78601990842,258495791,171838132718,1321985,2112,2310078,120752855061,2948591,44925702555,62161161,75764991345,1117649,1628,1829314,202508,0,False,False,7784899.82,28.958333333333332,32.0,26.7,17.1,13.9,6,4.3,2.6666666666666665,78.83333333333333,24,False,True,False,True,False
서울 강남구,264165808520,3063830,2025-08-26,231123828581,2791083,231123828623,2790712,78843542064,250698523,152029588036,1176339,1822,1612551,80001681653,2155361,40449240015,33867431,39518574207,988228,1442,1165691,202508,1,False,False,8145593.69,27.65416666666667,31.3,25.5,5.4,2.2,6,4.3,2.8333333333333335,80.95833333333333,24,False,True,False,True,False
서울 강남구,250324190961,3257206,2025-08-27,225888829273,2977556,225888829256,2977199,79786893873,226119377,145875816006,1232119,1905,1743175,81130894708,2322411,39377581423,50029374,41703283911,1037777,1366,1283268,202508,2,False,False,8020118.03,26.729166666666668,30.6,23.6,0.0,0.0,0,3.2,1.6041666666666667,74.25,24,False,False,False,False,False
서울 강남구,266564730880,3249424,2025-08-28,233823246319,2971958,233823246243,2971613,76238219032,332959749,157252067462,1224324,1860,1745429,79540507360,2250227,38564623954,42698897,40933184509,1024625,1201,1224401,202508,3,False,False,8167171.97,28.09166666666667,30.9,24.8,0.0,0.0,0,4.0,2.6416666666666666,72.45833333333333,24,False,False,False,False,False
서울 강남구,329429881630,3258291,2025-08-29,280002412194,2996436,280002412170,2996048,91038366574,283847007,188680198589,1243520,1530,1750998,90469928283,2323223,44117945460,22970909,46329011914,1053644,1030,1268549,202508,4,False,False,7583804.65,29.0125,32.7,27.3,32.2,12.0,6,5.3,3.404166666666667,81.25,24,False,True,False,True,True
서울 강남구,101488828529,2854956,2025-08-30,93231071532,2758897,93231071528,2758457,43108668491,53274490,50069128547,1098968,1482,1658007,72252707302,2210727,37088320011,34395069,35129992222,940659,1121,1268947,202508,5,True,False,6196891.65,28.458333333333332,31.7,25.9,23.9,10.5,6,4.1,1.9041666666666668,81.125,24,False,True,False,True,False
